,4dwm,acroread,awk,basename,bc,cal,calendar,cat,col,compress,cpp,csh,date,deroff,download,dvipost,dvips,dviselec,echo,egrep,endsessi,env,ex,expr,f2ps,fifo,fig2dev,file,find,finger,frm,ftp,generic,gethost,getopt,getpgrp,gettxt,ghostvie,grep,gs,gzip,helpfin,helpsor,helptop,hostname,hpost,id,ispell,join,kill,launchef,lc,less,ln,lock,lp,ls,mail,mailx,maketexp,man,mc,mediamai,mimencod,mkdir,mkpts,more,nawk,netscape,netstat,ping,post,postprin,ppost,pq,ps,ptelnet,reaper,rlogin,rm,rmdir,sed,sendmail,sgihelp,sh,showps,sleep,sort,spell,ssh,stty,tail,tcpostio,tcppost,tcsh,tellwm,telnet,toolches,touch,tput,true,tset,twm,ul,uname,unlock,unpack,userenv,virtex,wait4wm,xauth,xconfirm,xdm,xdvi,xdvirea,xemacs1,xfig,xhost,xinitrem,xprop,xrdb,xremote,xset,xsetroot,xterm,xwsh,User,Segment,Label
101,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,7,0,0,0,0,1,29,0,0,2,0,0,0,0,0,0,0,2,0,0,21,0,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,101,2
102,0,0,1,0,0,0,10,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,7,0,1,2,0,2,1,2,0,0,0,0,1,0,1,0,2,0,0,0,0,5,4,3,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,5,0,8,6,0,7,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,102,2
103,0,0,2,0,0,2,6,7,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,0,1,0,2,2,0,0,0,9,1,2,2,0,1,2,1,2,0,0,0,2,0,2,0,0,0,0,0,0,5,2,4,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,4,0,0,0,0,0,0,0,5,0,3,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,103,2
104,0,0,0,0,0,0,0,5,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,1,3,13,0,8,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,104,2
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,105,2
106,0,0,1,0,0,1,0,3,0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,4,0,4,0,0,0,4,0,0,0,0,1,11,0,0,2,0,0,0,0,0,0,0,1,0,1,24,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,106,2
107,0,0,0,0,0,0,0,5,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,11,0,0,0,0,5,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,4,1,3,5,0,3,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,107,2
108,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,108,2
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,109,2
110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,110,2
111,0,0,2,0,0,0,0,7,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,0,0,17,1,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,5,1,3,0,0,4,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,111,2
112,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,112,2
113,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,50,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,113,2
114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,114,2
115,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,115,2
116,0,0,1,0,0,0,0,6,0,0,0,6,6,0,1,0,3,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,10,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,7,2,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,3,1,2,3,0,2,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,14,116,2
117,0,0,1,0,0,0,0,4,0,0,0,3,5,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,10,1,2,1,0,2,2,1,0,0,0,0,2,0,2,0,0,0,0,1,0,2,2,2,4,0,0,0,0,1,2,0,0,0,2,2,6,0,0,2,0,0,0,0,0,0,0,3,1,2,6,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,14,117,2
118,0,0,1,0,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,3,2,0,3,0,1,2,0,0,0,13,1,2,2,0,2,2,2,0,0,0,0,2,0,2,0,0,0,0,2,0,2,4,5,6,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,4,2,3,0,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,118,2
119,0,0,1,0,0,1,0,4,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,10,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,15,0,0,0,0,1,1,0,0,0,1,0,17,0,0,2,0,0,0,0,0,0,0,3,1,2,6,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,119,2
120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,120,2
121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,121,2
122,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,0,1,1,0,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,122,2
123,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,27,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,123,2
124,0,0,1,0,0,0,0,4,0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,1,0,2,2,1,2,0,0,0,10,1,2,1,0,1,2,3,0,0,0,0,2,0,2,0,0,0,0,1,0,2,2,3,12,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,124,2
125,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,0,7,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,10,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,1,2,0,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,125,2
126,0,0,1,0,0,0,0,7,0,0,0,0,10,0,2,0,0,0,0,0,0,0,1,1,0,3,0,1,1,0,0,0,18,2,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,2,2,5,1,0,0,0,0,0,0,0,0,0,1,7,1,0,2,0,0,0,0,0,0,0,4,1,3,0,0,3,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,126,2
127,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,5,0,1,1,0,0,1,5,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,2,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,127,2
128,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,128,2
129,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,10,1,1,1,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,2,0,2,2,2,12,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,2,3,0,8,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,129,2
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,130,2
131,0,0,1,0,0,0,0,4,0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,1,0,2,8,1,1,0,0,0,10,1,1,1,0,0,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,1,2,0,0,9,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,131,2
132,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,132,2
133,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,133,2
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,134,2
135,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,135,2
136,0,0,1,0,0,0,0,5,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,25,1,1,0,0,0,1,0,1,0,1,0,3,0,0,2,0,0,0,0,0,0,0,3,1,2,3,0,2,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,14,136,2
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,137,2
138,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138,2
139,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,139,2
140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,140,2
141,0,0,1,0,0,0,0,5,0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,2,0,2,0,1,2,0,0,0,12,1,3,1,0,0,3,1,0,0,0,0,3,0,3,0,0,0,0,0,0,2,1,3,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,141,2
142,0,0,0,0,0,0,0,6,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,15,1,3,1,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,5,8,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,9,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,142,2
143,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,17,0,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,143,2
144,0,0,1,0,0,1,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,2,0,0,0,12,1,2,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,1,0,2,3,3,10,0,0,0,0,1,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,4,2,4,2,0,3,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,144,2
145,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,145,2
146,0,0,0,0,0,0,0,6,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,18,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,3,1,6,3,0,3,0,1,1,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,146,2
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,147,2
148,0,0,1,0,0,0,0,8,0,0,0,0,10,0,3,0,2,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,21,5,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,148,2
149,0,0,0,0,0,0,0,4,0,0,0,4,5,0,1,0,6,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,17,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,2,0,14,149,2
