,4dwm,aout,awk,bc,cat,col,compress,cpp,date,download,echo,ed,emacs20,endsessi,env,ex,expr,faces,fgrep,fifo,file,find,finger,fish2,fish4,frm,generic,gethost,getopt,getpgrp,gettxt,grep,hostname,hpost,id,kill,launchef,lc,less,ln,lock,lp,ls,mail,mailp,mailx,man,mc,mediamai,mkdir,mkpts,more,mp,nawk,netscape,netstat,post,postprin,ppost,pr,printf,ps,pwd,rcp,reaper,rm,rmail,rmdir,rshd,sed,sendmail,sh,sleep,ssh,stty,su,suepope4,tail,tcpostio,tcppost,tcsh,tellwm,telnet,test,toolches,touch,tput,true,tset,ul,uname,unlock,unpack,userenv,wait4wm,xauth,xclock,xconfirm,xdm,xhost,xprop,xrdb,xsetroot,xterm,xwsh,User,Segment,Label
122,0,0,1,0,6,0,0,0,6,2,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,16,2,1,2,0,1,1,0,1,0,0,0,0,4,3,3,4,0,0,0,0,0,1,1,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,3,3,7,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,122,2
123,0,0,1,0,4,0,0,0,5,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,13,1,1,1,0,1,1,0,1,0,0,0,0,2,2,2,5,0,0,0,0,0,1,1,0,10,1,1,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,3,3,13,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,123,2
124,1,0,1,0,4,0,0,1,4,1,1,0,0,2,1,0,1,0,0,2,1,1,0,0,0,0,10,1,1,1,4,1,2,0,1,0,0,0,0,2,3,2,3,0,0,0,0,0,2,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,2,0,9,0,0,1,0,0,0,4,1,0,2,0,1,1,0,0,3,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,12,124,2
125,0,0,1,0,6,0,0,0,4,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,9,1,1,1,0,1,2,0,1,0,2,0,0,2,1,2,3,0,0,0,0,0,0,1,0,11,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,15,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,12,125,2
126,0,0,2,0,6,0,0,0,5,1,0,0,0,0,0,0,2,0,0,3,2,2,0,0,0,0,12,1,2,1,0,2,2,0,2,0,0,0,0,2,3,3,3,0,0,0,0,0,0,2,0,5,2,2,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,3,0,8,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,126,2
127,1,0,0,0,3,0,0,1,3,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,9,1,0,1,4,0,1,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,1,0,2,0,13,0,0,2,0,0,0,4,1,0,2,0,1,1,0,0,1,2,0,2,1,0,1,1,0,0,1,1,1,1,1,1,1,1,12,127,2
128,0,0,1,0,5,0,0,0,4,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,10,1,2,1,0,1,3,0,2,0,2,0,0,2,2,2,3,0,0,2,0,0,2,1,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,2,6,10,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,128,2
129,1,0,1,0,4,0,0,1,4,1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,0,10,1,0,1,4,1,1,0,0,0,0,0,0,2,2,2,3,2,0,0,0,0,4,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,2,0,14,0,0,0,0,0,0,4,1,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,12,129,2
130,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,1,1,0,1,4,0,1,0,2,0,0,2,1,2,0,1,0,0,0,0,5,0,0,0,0,2,35,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,12,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,130,2
131,0,0,1,0,6,0,0,0,4,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,10,1,1,1,0,1,2,0,1,0,2,0,0,2,1,2,3,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0,0,0,0,0,0,1,3,0,1,0,2,0,9,0,0,3,0,0,0,4,1,0,0,0,0,0,0,0,3,3,0,3,1,0,1,1,0,0,0,0,1,0,0,1,0,0,12,131,2
132,1,0,0,0,5,0,0,1,6,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,1,0,0,0,0,7,0,0,1,2,0,0,0,1,0,3,3,0,0,0,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,2,7,7,0,1,0,0,0,0,4,1,9,0,1,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,12,132,2
133,0,0,1,0,4,0,0,0,4,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,10,1,2,1,0,1,2,0,2,0,0,0,0,2,3,2,3,0,0,2,0,0,3,1,0,5,1,2,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0,2,12,11,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,133,2
134,0,0,2,0,7,0,0,0,6,1,0,0,0,0,0,0,2,0,0,3,2,2,0,0,0,0,14,1,1,2,0,2,1,0,1,0,0,0,0,4,3,4,4,0,0,0,0,0,1,2,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,3,3,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,134,2
135,0,0,1,0,5,0,0,0,6,2,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,16,2,1,1,4,1,2,0,1,0,0,0,0,2,3,2,4,0,0,1,0,0,2,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,5,0,1,0,2,3,7,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,135,2
136,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,12,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,3,8,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,6,11,0,0,0,0,0,0,0,0,8,0,2,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,136,2
137,1,0,1,0,6,0,0,1,4,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,9,1,1,1,0,1,2,0,1,0,2,0,0,2,1,2,2,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,0,0,3,0,0,0,4,0,0,1,0,1,1,0,0,3,3,0,3,0,0,1,1,0,0,0,1,1,1,1,1,1,1,12,137,2
138,0,0,1,0,4,0,0,0,4,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,11,1,1,1,0,1,1,0,1,0,0,0,0,2,3,2,4,0,0,0,0,0,2,1,0,9,1,1,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,3,6,13,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,138,2
139,0,0,2,0,6,0,0,0,5,1,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,13,1,2,2,0,2,2,0,2,0,0,0,0,4,2,4,3,0,0,0,0,0,1,2,0,2,2,2,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,2,3,7,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,139,2
140,0,0,2,0,7,0,0,0,7,2,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,17,2,2,2,0,2,2,0,2,0,0,0,0,4,5,4,3,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,140,2
141,1,0,0,0,4,0,0,1,4,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,10,1,0,0,4,0,2,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,3,10,0,0,2,0,0,0,7,1,0,2,0,1,1,0,0,0,2,0,2,1,0,1,1,0,0,1,1,1,1,1,1,1,1,12,141,2
142,0,0,2,0,7,0,0,0,5,1,0,0,1,0,0,0,2,0,0,2,2,2,0,0,0,0,11,1,2,1,0,2,2,0,2,0,0,0,0,2,2,3,3,1,0,1,0,0,1,2,0,1,1,2,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,2,6,4,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,142,2
143,1,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,1,0,0,0,1,2,0,0,0,0,2,0,1,0,0,3,34,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,6,0,1,0,0,0,0,0,0,11,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,4,12,143,2
144,1,0,0,0,2,0,0,1,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,9,1,0,1,4,0,1,0,0,0,0,0,0,2,2,1,3,0,0,2,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,9,18,0,0,0,0,0,0,4,1,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,12,144,2
145,0,0,1,0,6,0,0,0,3,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,7,1,1,1,0,1,2,0,1,0,2,0,0,2,1,2,2,0,0,2,0,0,0,1,1,4,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,6,9,0,0,3,0,0,0,4,0,0,0,0,1,0,0,0,3,3,0,3,0,0,1,1,0,0,0,0,1,0,1,1,0,0,12,145,2
146,0,0,1,0,4,0,0,0,6,1,0,0,0,0,0,0,2,0,0,3,1,2,0,0,0,0,14,1,2,1,0,2,2,0,2,0,0,0,0,2,3,3,4,0,0,0,0,0,1,2,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,5,0,2,0,3,3,7,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,146,2
147,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,7,23,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,12,147,2
148,0,0,2,0,6,0,0,0,4,1,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,12,1,1,2,0,1,1,0,1,0,0,0,0,4,3,3,3,0,0,0,0,0,1,1,0,8,2,1,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,2,3,12,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,148,2
149,0,0,1,0,5,0,0,0,5,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,11,1,1,1,0,1,1,0,1,0,0,0,0,2,2,2,4,0,0,0,0,0,2,1,0,11,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,3,6,15,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,149,2
