,4dwm,9term,acroread,awk,basename,bc,be,bibtex,cat,cdc,co,col,compress,cpp,cut,date,dc,diff,dirname,download,driver,dvipost,dvips,egrep,emacs20,endsessi,env,expr,faces,fec,fifo,file,find,finger,frm,ftp,generic,gethost,getopt,getpgrp,gettxt,ghostvie,gnuplot,gnuplot_,grep,gs,gzip,hinv,hostname,hpost,id,ispell,java,java_wr,javac,kill,launchef,ld_,less,ln,lock,lp,lpr,ls,mail,make,man,maplesy,mapletty,mediamai,metamail,mimencod,mkdir,mkpts,more,nawk,neqn,netscape,netstat,nroff,pine,post,postprin,ppost,ps,pwd,rbnull,reaper,rlogin,rm,rmdir,rsh,sed,sendmail,sh,sleep,sqpe,ssh,stty,su,tail,tar,tbl,tcpostio,tcppost,tcsh,tellwm,telnet,toolches,touch,tput,tr,true,tset,ul,uname,unlock,unpack,userenv,virtex,wait4wm,whois,xauth,xclock,xconfirm,xdm,xdvi,xdvirea,xhost,xinitrem,xprop,xrdb,xremote,xsetroot,xterm,xwsh,User,Segment,Label
94,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0
95,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,36,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0
96,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,32,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0
97,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,36,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,97,0
98,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,2,0,2,0,0,0,0,0,0,3,1,0,0,2,2,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,14,0,0,0,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0
99,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,1,0,0,6,0,0,0,0,20,0,0,0,21,0,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,10,4,1,0,0,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,1,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0
100,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,17,2,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,4,2,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,5,2,0,4,0,3,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
101,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,0,24,0,3,1,0,0,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,2,2,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0
102,0,0,0,2,0,0,0,0,8,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,3,0,0,0,16,0,3,2,0,1,0,0,3,1,0,0,2,0,3,0,0,0,0,0,0,0,0,4,3,5,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,0,2,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0
103,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,2,0,2,1,0,0,0,0,1,0,0,3,1,2,0,0,0,15,2,2,1,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,3,2,3,0,5,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0
104,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1,3,0,0,12,1,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0,1,1,0,12,2,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,2,6,0,0,0,2,0,5,0,0,4,1,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0
105,0,0,0,2,0,0,0,1,9,0,0,0,0,0,0,6,0,0,0,1,0,4,2,0,0,0,0,2,0,0,1,2,2,0,0,0,10,1,2,2,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,6,3,4,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,4,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,0
106,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,7,1,0,0,8,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,2,0,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,1,106,0
107,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,0,20,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,107,1
108,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,4,2,0,0,0,0,2,0,0,1,2,3,0,0,0,12,0,3,2,0,0,0,0,4,0,0,0,4,2,3,0,0,0,0,0,0,0,0,6,3,5,0,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0
109,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,1,3,0,0,0,17,1,4,1,0,0,0,0,4,0,0,0,4,1,4,0,0,0,0,0,0,0,0,3,2,5,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0
110,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,23,1,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,0,1,0,0,0,0,0,3,0,0,8,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0
111,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,4,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,0,0,7,0,0,0,0,0,0,13,0,0,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,2,2,0,2,0,0,2,0,2,0,1,111,0
112,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,0,0,6,0,1,0,0,0,0,21,0,3,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,1,1,2,1,0,4,1,2,4,0,1,112,0
113,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,1,0,2,1,0,0,0,0,1,0,0,2,1,1,0,0,0,10,1,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,4,0,0,4,2,2,0,3,1,0,0,0,0,2,0,0,1,0,0,1,0,10,2,0,0,0,0,0,0,0,0,1,0,4,1,0,2,3,5,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0
114,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,1,0,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,13,1,2,2,0,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,2,0,0,3,4,4,0,4,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0
115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,63,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,1
116,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,1,3,0,0,0,9,0,3,2,0,0,0,0,3,0,0,0,7,1,3,0,0,0,0,0,4,0,0,3,3,5,0,3,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0
117,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,1,0,4,2,0,0,0,0,2,0,0,2,2,2,0,0,0,14,1,2,2,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,6,3,4,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0
118,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,2,0,0,1,0,1,0,0,1,0,0,4,1,1,0,0,0,17,2,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,2,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,2,0,4,3,3,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0
119,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,1,12,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,21,0,0,0,3,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,119,0
120,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,10,1,1,1,0,4,0,0,1,4,0,0,1,0,1,0,0,0,0,0,4,0,0,2,1,2,0,3,0,0,0,0,0,4,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,6,1,0,2,3,10,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,120,0
121,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,4,1,0,0,1,1,0,0,2,0,1,0,0,0,0,0,8,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,29,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,0,0,0,0,1,0,0,0,1,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,0,0,3,0,1,121,0
122,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,2,0,0,3,0,1,1,0,0,0,0,1,0,0,0,5,1,1,0,0,0,0,1,10,0,0,2,1,2,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,6,1,0,0,0,1,3,0,0,0,1,0,1,0,0,1,3,8,0,0,0,3,0,0,0,0,0,0,7,0,4,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,122,0
123,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,2,0,2,1,0,0,0,0,1,1,0,2,1,3,0,0,0,13,2,2,1,0,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,2,3,0,6,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,3,0,0,0,1,0,1,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,0
124,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0
125,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,1,0,2,1,0,0,0,0,1,0,0,3,1,2,0,0,0,12,1,2,1,0,0,0,0,2,0,0,0,3,1,2,0,0,0,0,0,2,0,0,3,3,3,0,4,0,0,0,0,0,1,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0
126,0,0,0,2,0,1,0,0,10,0,0,0,0,0,0,7,0,0,0,1,0,2,1,0,0,0,0,2,0,0,2,2,2,0,0,0,13,1,2,2,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,5,3,4,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,4,1,0,2,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0
127,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,3,0,0,0,12,1,3,1,0,0,0,0,3,0,0,0,3,1,3,0,0,0,0,0,0,0,0,2,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,3,1,0,4,0,3,0,0,0,0,0,2,0,0,4,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0
128,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,16,2,0,0,0,0,3,0,0,2,0,4,0,0,12,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,0,0,0,2,0,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0
129,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,4,0,0,0,27,0,0,0,1,1,0,0,0,4,0,1,1,0,0,0,0,3,0,0,0,1,0,1,0,2,1,1,0,0,0,0,3,2,2,0,12,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,0
130,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,9,1,1,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,8,0,0,2,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,21,2,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,6,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0
131,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,0,0,10,1,1,1,0,1,0,0,1,2,0,0,2,0,1,0,0,0,0,0,4,0,0,2,2,2,0,5,1,0,0,0,0,2,0,0,0,0,1,1,0,8,1,0,0,2,0,0,0,0,0,0,0,5,1,0,2,0,7,0,0,0,1,0,0,0,0,4,1,2,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0
132,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,10,1,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,1,2,0,15,0,0,0,0,0,1,0,0,0,0,3,2,0,14,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,3,4,0,0,0,0,0,1,0,0,4,1,0,0,2,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0
133,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,2,0,4,2,0,0,0,0,2,0,0,2,2,1,0,0,0,17,2,1,2,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,6,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,0
134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,134,0
135,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,5,0,1,0,1,0,2,1,0,0,0,0,1,0,0,2,1,1,3,0,0,10,1,1,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2,0,0,3,2,2,0,8,1,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,7,0,0,0,1,0,0,0,0,4,1,3,0,2,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0
136,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,5,0,0,0,1,2,2,1,0,0,0,0,1,0,1,2,1,1,0,0,0,10,1,1,1,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,2,1,0,3,1,2,0,6,1,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,0,1,0,0,0,1,0,0,0,0,4,0,8,0,1,0,0,0,0,3,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,4,0,0,1,1,0,0,8,0,0,0,0,0,8,0,0,0,1,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,13,0,0,0,1,0,1,0,0,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,137,0
138,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,3,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,12,0,1,0,0,0,0,16,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,4,0,1,138,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0
140,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,14,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,140,1
141,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,141,0
