,4dwm,aout,as,as1,awk,basename,bc,cat,cc1,cfe,chmod,col,compress,cpp,date,detex,dialogs,download,driver,du,dvips,env,ex,expr,exrecove,fifo,fig2dev,file,find,finger,ftp,gcc,generic,gethost,getopt,getpgrp,ghostvie,gr_top,grep,gs,gzip,hostname,hpost,id,kill,launchef,ld,ld_,less,ln,lock,lp,ls,mail,mailx,man,mediamai,metamail,mimencod,mkdir,mkpts,more,nawk,neqn,netscape,netstat,nm,nroff,pdf2ps,post,postprin,ppost,pq,pwd,reaper,rlogin,rm,rmail,rmdir,sed,sendmail,sh,showps,sleep,sort,spell,sprog,ssplay,stty,tail,talk,tar,tbl,tcpostio,tcppost,tcsh,telnet,test,toolches,touch,tput,tr,true,tset,ugen,ul,uname,unlock,unpack,userenv,uuname,virtex,wait4wm,whoami,xcalc,xcalenda,xconfirm,xdm,xfig,xhost,xrdb,xsetroot,xterm,User,Segment,Label
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,104,2
105,0,0,0,0,1,0,0,6,0,0,0,0,0,0,8,0,0,2,0,0,1,0,1,1,0,3,0,1,1,1,0,0,16,2,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,2,2,2,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,105,2
106,0,0,0,0,2,0,0,7,0,0,0,0,0,0,5,0,0,1,0,0,1,0,2,2,0,3,0,2,2,0,0,0,14,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,5,3,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,106,2
107,0,0,0,0,2,0,0,6,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,2,0,2,0,2,2,0,0,0,17,2,2,1,1,0,2,1,0,2,0,2,0,0,0,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,107,2
108,0,0,0,0,1,0,0,7,0,0,0,0,0,0,7,0,0,2,0,0,1,0,1,1,0,4,0,1,1,0,0,0,18,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,4,3,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,108,2
109,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,9,1,0,0,0,1,1,0,0,0,4,0,1,1,3,0,1,3,0,1,0,1,0,0,0,0,0,5,2,2,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,109,2
110,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,1,0,2,0,1,1,0,0,0,10,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,1,1,5,6,4,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,6,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,110,2
111,0,0,0,0,2,0,0,7,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,2,0,3,0,2,2,0,0,0,16,2,2,2,1,0,2,1,0,2,0,2,0,0,0,0,0,4,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,111,2
112,0,0,0,0,1,0,0,7,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,1,0,3,0,1,1,0,0,0,21,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,3,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,112,2
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,113,2
114,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,3,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,3,3,2,9,8,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,1,1,7,3,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,114,2
115,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,0,8,0,22,0,0,1,0,0,0,0,0,0,7,1,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,32,115,2
116,0,0,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,3,0,10,2,0,1,0,1,2,0,0,0,6,1,2,1,5,0,2,5,0,2,0,2,0,0,0,0,0,2,1,3,6,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,32,116,2
117,0,0,0,0,2,0,0,9,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,1,0,2,0,2,1,0,0,0,21,2,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,4,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,117,2
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,118,2
119,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,0,0,1,0,0,3,0,4,1,0,3,0,1,1,0,0,0,13,1,1,1,3,0,1,3,0,1,0,1,0,0,0,0,0,2,3,2,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,119,2
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,120,2
121,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,1,0,0,0,1,2,0,0,0,1,0,1,0,12,0,1,12,0,1,0,1,0,0,0,0,0,0,0,1,5,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32,121,2
122,0,0,0,0,2,0,0,7,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,2,0,2,0,2,2,0,0,0,18,1,2,3,0,0,2,0,0,2,0,2,0,0,0,0,0,6,5,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,122,2
123,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,2,0,0,1,0,2,0,0,2,0,0,0,0,0,0,11,2,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,8,8,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,123,2
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,32,124,2
125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4,1,0,0,0,0,1,0,0,0,1,0,1,0,19,0,1,19,0,1,0,1,0,0,0,0,0,0,0,1,2,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,125,2
126,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,1,0,0,4,0,3,0,0,2,0,1,0,0,0,0,9,1,1,1,4,0,0,3,0,1,0,1,0,0,0,0,0,2,2,1,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,2,14,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,126,2
127,0,0,0,0,2,0,0,6,0,0,0,0,0,0,5,0,0,1,0,0,1,0,3,2,0,2,0,2,2,0,0,0,13,1,1,2,4,0,2,5,0,1,0,1,0,0,0,0,0,4,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,127,2
128,0,0,0,0,1,0,0,6,0,0,0,0,0,0,7,0,0,2,0,0,1,0,1,1,0,3,0,1,1,0,0,0,16,2,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,2,2,5,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,128,2
129,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,19,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,18,0,0,0,0,13,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,129,2
130,0,0,0,0,1,0,0,4,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,0,10,1,1,1,2,0,1,2,0,1,0,1,0,0,0,0,0,2,2,2,5,3,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,1,2,6,10,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,32,130,2
131,0,0,0,0,1,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,5,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,1,2,2,5,1,5,1,0,0,0,0,5,1,4,0,0,0,4,0,2,0,0,0,2,0,0,2,0,0,5,7,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,131,2
132,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,3,3,0,0,0,13,1,3,3,0,0,3,0,0,3,0,3,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,132,2
133,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,3,0,0,0,0,1,1,0,4,0,0,1,0,0,0,23,3,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,133,2
134,0,0,0,0,2,0,0,5,0,0,0,0,0,0,4,0,0,1,0,0,1,0,1,1,0,2,0,2,1,0,0,0,13,1,2,2,1,0,2,5,0,2,0,2,0,0,0,0,0,5,4,3,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,134,2
135,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,11,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,6,20,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,135,2
136,0,0,0,0,1,0,1,6,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,2,0,1,1,0,0,0,10,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,2,2,2,4,12,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,3,0,0,0,1,4,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,136,2
137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,137,2
138,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,6,0,0,0,0,0,0,30,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,138,2
139,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,4,0,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,139,2
140,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,29,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,140,2
141,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,33,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,141,2
142,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17,0,4,3,3,1,0,0,3,0,0,2,2,0,0,0,0,0,0,16,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,32,142,2
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,16,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,7,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,143,2
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,7,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,144,2
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,145,2
146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,9,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,146,2
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,3,24,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,147,2
148,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,2,0,1,1,4,0,0,10,1,1,1,4,0,1,3,0,1,0,1,0,0,0,0,0,2,2,2,5,4,2,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,1,7,0,0,0,0,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,148,2
149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,15,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,32,149,2
