,4dwm,acroread,as1,awk,basename,bc,cat,cfe,chmod,ci,col,cpp,date,diff,doc2ps,download,dpost,drf,driver,dvips,echo,ed,emacs20,enscript,env,eqn,ex,expr,expreser,exrecove,fifo,file,find,frm,ftp,gdb,generic,gethost,getopt,getpgrp,ghostvie,gre,grep,gs,gv,gzip,hostname,hpost,id,imake,ksh,launchef,lc,ld_,less,ln,lock,lp,ls,mailx,make,man,mc,mediamai,metamail,mimencod,mkdir,mkpts,more,movemail,mywsh,nawk,netscape,netstat,nroff,perl,platform,post,postprin,ppost,pq,pr,pwd,qk,reaper,rlogin,rm,rmdir,sed,sendmail,sh,show,showdoc,sleep,slmclien,slmhelpe,sort,spell,split,sprog,sqpe,stty,tail,tbl,tcpostio,tcppost,tcsh,test,touch,tput,troff,true,tset,ugen,uname,unlock,unpack,userenv,virtex,wait4wm,whereis,whoami,whois,xauth,xcalenda,xclock,xdm,xdpyinfo,xgobi,xgvis,xhost,xmkmf,xmodmap,xprop,xrdb,xsessio,xsession,xset,xsetroot,xterm,xwsh,User,Segment,Label
90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,6,0,0,10,0,0,0,0,0,1,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,33,90,2
91,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,6,0,0,3,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,91,2
92,0,0,0,1,0,1,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,4,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,3,0,0,2,1,2,3,5,0,0,3,0,0,0,1,0,16,0,0,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,92,2
93,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,10,0,0,4,0,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,93,2
94,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,94,2
95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,25,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,95,2
96,0,0,0,1,0,0,5,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,0,2,1,1,0,0,0,10,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,2,2,5,1,0,0,1,0,0,0,1,0,14,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,96,2
97,0,0,10,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,33,97,2
98,0,0,0,2,0,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,2,0,0,0,11,1,2,2,1,0,2,1,0,0,2,0,2,0,0,0,3,0,0,4,3,4,5,2,0,0,3,0,0,0,1,0,4,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,98,2
99,0,0,0,1,0,1,11,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,0,0,0,13,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,6,0,0,2,3,2,9,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,4,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,99,2
100,0,0,0,1,0,0,9,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,1,1,0,0,0,10,1,2,1,0,0,2,0,0,0,2,0,2,0,0,0,5,0,0,4,2,2,8,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,4,1,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,100,2
101,0,0,0,1,0,1,17,0,0,0,0,0,5,0,0,0,0,0,0,0,28,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,101,2
102,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,102,2
103,0,0,0,1,0,0,6,0,0,0,0,0,6,0,0,2,2,0,0,0,2,0,0,0,0,4,2,2,0,0,2,1,1,0,0,0,13,4,1,1,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,103,2
104,0,0,0,1,0,0,8,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,22,7,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,104,2
105,0,0,0,1,0,1,9,0,0,0,0,0,8,0,0,1,0,0,0,0,1,1,0,0,0,0,4,1,0,0,3,1,1,0,0,0,14,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,2,2,2,7,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,5,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,105,2
106,0,0,4,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,8,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,2,0,2,2,0,1,0,0,0,33,106,2
107,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,5,0,0,2,1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,2,33,107,2
108,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,8,0,0,0,1,0,0,0,0,0,5,1,1,0,2,0,0,2,0,0,1,0,1,0,0,0,2,0,0,0,1,0,4,2,0,0,2,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,1,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,2,4,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,108,2
109,0,0,0,1,0,0,8,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,1,1,0,0,0,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,4,1,0,0,1,0,0,0,3,0,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,1,2,0,15,0,0,0,2,2,0,0,0,0,3,0,0,0,4,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,109,2
110,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,0,0,2,1,1,0,0,0,10,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0,0,1,0,8,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,3,1,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,110,2
111,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,111,2
112,0,0,0,1,0,0,6,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,17,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,112,2
113,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4,7,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,113,2
114,0,0,0,1,0,1,9,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,12,4,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,3,0,0,0,0,0,0,1,0,10,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,3,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,114,2
115,0,0,0,1,0,0,8,0,0,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,3,1,1,0,0,0,15,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,3,0,0,2,3,2,8,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,115,2
116,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,116,2
117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,117,2
118,0,0,0,3,0,0,7,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,3,3,0,0,0,14,1,4,3,0,0,3,0,0,0,4,0,4,0,0,0,0,0,0,6,5,6,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,118,2
119,0,0,0,4,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,13,0,3,3,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,119,2
120,0,12,0,1,2,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,2,1,0,0,6,0,2,1,2,0,2,5,0,0,2,0,2,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,120,2
121,0,0,0,2,0,0,7,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,0,0,0,18,1,2,3,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,121,2
122,0,0,0,0,0,0,9,0,0,0,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,122,2
123,0,0,0,1,0,1,10,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,18,3,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,1,0,0,0,0,4,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,123,2
124,0,0,0,1,0,1,12,0,0,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,10,1,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,4,3,3,3,3,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,0,0,2,0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,124,2
125,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,2,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,125,2
126,0,0,0,1,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0,0,9,0,0,0,0,2,3,1,0,0,1,1,1,0,0,0,6,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,2,0,0,2,2,2,4,2,0,0,2,0,0,0,1,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,3,1,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,126,2
127,0,0,0,1,0,0,4,0,0,0,0,0,5,0,0,1,2,0,0,0,2,0,0,0,0,4,2,1,0,0,2,1,2,0,0,0,11,1,2,1,2,0,2,2,0,0,2,0,2,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,127,2
128,0,0,0,2,0,0,7,0,0,0,0,0,6,0,0,1,1,0,0,0,1,0,0,0,0,2,1,2,0,0,3,2,1,0,0,0,15,1,1,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,128,2
129,0,0,0,1,0,0,6,0,0,0,0,0,7,0,0,3,1,0,0,0,1,0,0,0,0,2,1,1,0,0,3,1,1,0,0,0,17,3,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,129,2
130,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,6,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,1,1,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,130,2
131,0,0,0,1,0,1,8,0,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,10,1,1,1,1,0,1,1,0,0,2,1,2,0,0,0,3,0,0,2,2,2,6,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,3,1,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,131,2
132,0,0,0,2,0,2,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,2,0,0,0,6,0,2,1,1,0,2,1,0,0,1,2,1,0,0,0,1,0,0,4,2,3,1,4,0,0,1,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,2,6,0,1,0,0,0,0,3,0,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,132,2
133,0,0,0,1,0,1,9,0,0,0,0,0,7,0,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,3,1,1,0,0,0,16,2,1,2,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,3,3,6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,3,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,133,2
134,0,0,0,1,0,0,4,0,0,0,0,0,4,0,0,1,2,0,0,0,2,0,0,0,0,4,2,1,0,0,2,1,1,0,0,0,9,1,1,1,3,0,1,3,0,0,1,0,1,0,0,0,2,0,0,2,2,2,5,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,1,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,134,2
135,0,0,0,1,0,1,10,0,0,0,0,0,6,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,3,1,1,0,0,0,13,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,3,2,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,5,2,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,135,2
