,4dwm,acroread,aout,arch,as1,awk,basename,bash,bc,cat,cfe,col,compress,cpp,csh,date,desktopm,dirname,download,driver,du,dvips,echo,egrep,endsessi,env,ex,expr,faces,false,fifo,fig2dev,file,find,finger,fm,ftp,gawk,generic,gethost,getopt,getpgrp,gettxt,ghostvie,gp,grep,gs,gzip,hostname,hpost,id,imgview,launchef,lc,ld_,less,lks,lmstat,ln,localsq,lock,lp,lpdsend,lpr,ls,mail,mailx,make,man,maplesy,matlab,matlab_l,mc,mediamai,metamail,mimencod,mkdir,mkpts,more,nawk,nedit,neqn,netscape,netstat,nroff,nscal,nslookup,ping,post,postprin,ppost,pr,printf,ps,pwd,reaper,rlogin,rm,rmdir,sed,sendmail,sgihelp,sh,showps,sleep,sqpe,stty,tail,talk,tar,tbl,tcpostio,tcppost,tektroni,tellwm,telnet,toolches,top,touch,tr,true,ugen,ul,uname,unlock,unpack,uopt,userenv,uudecode,virtex,wait4wm,webmagic,whoami,xclock,xconfirm,xdm,xdvi,xdvirea,xemacs1,xfig,xhost,xmaplev4,xmaplev5,xprop,xrdb,xsetroot,xterm,xv,xwsh,User,Segment,Label
84,0,0,0,0,0,1,0,2,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,1,1,0,0,3,1,0,0,2,1,1,0,2,0,0,1,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,11,0,6,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,84,2
85,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,6,1,0,0,0,0,0,6,0,0,0,0,0,1,1,0,8,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,23,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,27,85,2
86,0,0,0,1,0,1,0,3,1,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,1,1,1,0,0,0,2,0,0,2,1,1,0,2,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,3,1,2,8,0,5,0,0,0,1,0,0,0,0,4,1,0,0,3,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,86,2
87,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12,3,0,1,2,0,0,4,0,0,0,0,0,1,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,2,0,1,9,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,87,2
88,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,9,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,9,0,6,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,88,2
89,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,0,1,1,0,0,0,1,11,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6,2,0,2,2,0,0,6,0,0,0,0,0,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,5,1,3,9,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,89,2
90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,9,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,90,2
91,0,0,0,0,0,2,0,0,2,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,11,1,3,2,0,0,0,3,0,0,3,2,3,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,91,2
92,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,20,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,3,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,5,1,3,0,0,2,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,92,2
93,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,1,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,2,14,0,7,0,0,0,1,0,0,0,0,4,1,0,0,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,93,2
94,0,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,18,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,25,0,10,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,27,94,2
95,0,0,0,2,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,3,0,0,0,0,1,1,0,3,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,95,2
96,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,12,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,26,0,10,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,96,2
97,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0,13,1,2,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,4,0,3,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,1,3,4,0,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,97,2
98,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,17,2,2,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,3,2,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,3,3,0,4,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,98,2
99,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,2,23,0,11,0,0,0,1,0,0,0,0,4,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,99,2
100,0,0,0,0,0,1,0,4,1,4,0,0,0,0,0,4,0,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,2,12,0,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,100,2
101,0,0,0,1,0,2,0,16,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,14,0,0,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,101,2
102,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,1,1,0,0,0,2,10,1,2,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,9,3,0,2,2,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,3,1,2,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,102,2
103,0,0,0,0,0,3,0,0,3,7,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,0,0,12,1,2,2,0,0,0,3,0,0,2,3,2,0,0,0,0,0,0,0,5,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,103,2
104,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,18,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,3,1,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,9,0,6,0,0,0,1,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,104,2
105,0,0,0,0,0,0,0,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,6,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,27,105,2
106,0,0,0,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,106,2
107,0,0,0,0,14,0,0,1,0,1,14,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,107,2
108,0,0,0,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,108,2
109,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,1,0,0,0,0,2,2,0,1,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,109,2
110,0,0,1,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,110,2
111,0,0,0,0,20,0,0,0,0,0,19,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,111,2
112,0,0,1,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,4,6,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,112,2
113,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,12,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,27,113,2
114,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,114,2
115,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,17,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,115,2
116,0,0,0,3,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6,2,0,0,0,0,2,2,0,3,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,116,2
117,0,0,0,0,0,2,0,3,1,8,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,10,1,2,2,0,0,0,2,0,0,3,1,2,0,2,0,0,0,0,0,4,0,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,2,0,1,4,0,5,0,0,0,1,0,0,0,0,3,1,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,117,2
118,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,9,3,0,25,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,118,2
119,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,7,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,27,119,2
120,0,0,0,0,0,2,0,0,2,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,14,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,4,0,4,4,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,1,2,5,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,120,2
121,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,10,1,2,1,0,0,0,1,0,0,2,1,2,0,2,0,0,0,0,0,2,0,2,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,1,2,16,0,7,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,121,2
122,0,0,0,1,0,1,0,3,1,5,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,0,1,10,1,1,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,6,2,0,2,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,3,1,2,0,0,3,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,27,122,2
123,1,0,0,0,0,1,0,4,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,1,0,1,0,0,2,0,1,1,0,0,0,0,10,0,1,1,4,0,0,1,0,0,3,0,1,0,4,0,0,0,0,0,3,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,1,2,3,0,4,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,0,27,123,2
124,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,10,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,27,124,2
125,1,0,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28,0,18,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,2,1,1,2,0,27,125,2
126,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,22,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,126,2
