,telnet netscape,virtex virtex,expr cat,ls generic,download tcpostio,fifo cat,tcsh java_wr,generic date,generic sendmail,ls sed,rmdir generic,ghostvie hostname,stty hostname,launchef hostname,cat cat,sendmail rm,cat hpost,file ppost,java java_wr,download hostname,Unnamed: 0,date lp,sh rm,rm ls,rm sh,stty fec,stty ls,cat file,mediamai hostname,cat post,sh man,download gs,xremote xinitrem,true grep,finger finger,javac java_wr,telnet finger,bibtex virtex,ln find,java javac,col col,xterm tcsh,stty virtex,dirname java,sh hostname,generic cat,lock hostname,awk ppost,sendmail sh,ls tail,generic ln,rm netscape,date cat,virtex bibtex,hostname date,tcsh sh,post awk,xrdb cpp,virtex netscape,env tcsh,expr generic,dvips dvipost,file post,stty sh,launchef launchef,generic ls,telnet telnet,mediamai tcsh,generic lp,awk cat,postprin cat,tcsh mkpts,tcsh tcsh,sh netscape,xterm xremote,lock netscape,mail tcsh,ln ln,tcppost sh,lp ln,reaper cat,netscape mkpts,sed fifo,ls sh,sh tcpostio,sh getpgrp,generic download,find mkpts,tcsh launchef,xrdb mkpts,egrep egrep,mkdir expr,tcsh emacs20,ln virtex,sh tr,tcpostio cat,xdvirea xdvi,launchef sh,date generic,unlock rmdir,emacs20 tcsh,telnet tcsh,sh lock,generic expr,cat generic,awk maplesy,sleep ls,rm unlock,tcsh make,ln generic,nawk hostname,hpost dvips,hostname tset,driver tcsh,find tail,wait4wm xhost,lock ls,stty java_wr,netscape netscape,tcpostio tcpostio,bc postprin,netscape ls,cpp sh,ls netscape,java_wr expr,generic rm,hostname id,download gethost,generic tcppost,ghostvie rm,more telnet,file ln,sendmail ls,getopt true,cut cat,hostname stty,gs ghostvie,tcsh cat,xinitrem tcsh,tcsh xterm,sendmail sendmail,grep find,lock generic,frm tput,sh launchef,diff diff,xsetroot reaper,sendmail telnet,find expr,sh xrdb,dvipost awk,postprin date,grep ps,ls virtex,mediamai cat,fifo generic,generic hostname,lock lock,mediamai launchef,fifo rm,launchef netstat,more ul,tr sh,man man,netscape sh,expr expr,true ls,cat mail,tail ls,bc date,sh more,ld_ driver,hpost ppost,ppost awk,getpgrp lock,lp getpgrp,sh netstat,egrep java,hostname cat,generic gethost,java java,dvipost rm,stty env,cat date,more ls,fec driver,egrep expr,id nawk,stty launchef,lp find,sendmail lock,post rm,sh mediamai,java mkpts,ls ln,sendmail netscape,dirname basename,pine rsh,expr dirname,ls tcsh,gethost download,netscape tcpostio,tail generic,ps grep,sh sh,generic tcpostio,java hostname,ls more,ln dvipost,uname awk,ls ls,sh less,netstat netscape,javac tcsh,make tcsh,rm generic,more sh,awk date,mediamai sendmail,ppost bc,tcsh hostname,ppost rm,tail more,netscape launchef,true true,less sh,find mkdir,lp sh,grep date,virtex hostname,sh sendmail,cat postprin,tcsh nawk,tset hostname,nawk getopt,mkpts hostname,netscape virtex,grep grep,netscape hostname,tcsh ls,finger ls,expr touch,gethost tcpostio,basename egrep,telnet ls,generic generic,rm mediamai,cat cut,xhost xsetroot,lock true,Label
45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,2,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
46,0,0,0,2,0,2,0,2,0,3,1,0,0,1,2,0,1,0,0,1,46,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,1,1,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0
47,0,0,0,2,2,2,0,4,0,4,1,0,0,0,0,0,0,0,0,0,47,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,6,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0
48,0,0,0,2,2,2,0,4,0,3,2,0,0,0,0,0,0,0,0,0,48,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,6,2,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
49,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,49,3,0,1,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,1,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,0,0,2,1,3,0,3,0,4,1,0,0,0,0,0,0,0,0,1,50,2,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
51,0,0,0,2,1,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,51,2,0,2,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,0,0,0,2,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,4,2,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
52,0,0,0,4,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,52,3,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,0,4,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1
53,0,0,0,2,1,2,0,4,0,3,1,0,0,0,2,0,1,1,0,0,53,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,6,1,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0
54,0,0,0,4,1,2,0,3,0,3,1,0,0,0,0,0,0,0,0,0,54,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
55,0,2,0,1,1,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,55,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,2,0,2,2,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,2,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,1,0,2,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
56,1,2,0,1,1,1,0,2,0,2,1,0,0,0,2,0,1,0,0,0,56,2,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,0,0,1,2,2,2,0,4,1,3,1,0,0,0,0,1,0,0,0,0,57,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,6,1,0,0,0,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,0,1,2,2,2,0,4,1,4,1,0,0,0,0,1,0,0,0,0,59,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,6,1,0,0,0,2,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0
60,0,0,0,2,0,3,0,3,0,2,0,0,1,1,0,0,0,0,0,1,60,2,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
61,0,0,1,5,0,3,0,2,1,3,0,1,0,0,0,1,0,0,0,0,61,3,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
62,0,0,0,7,0,3,0,1,0,3,0,1,0,0,0,0,0,0,0,0,62,4,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
63,0,0,0,7,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,1,63,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
64,0,0,1,5,1,3,0,6,1,3,0,0,0,0,0,1,0,0,0,0,64,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
65,0,0,1,2,1,1,0,3,1,3,2,0,0,0,0,1,0,0,0,0,65,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,1,1,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
66,0,0,0,2,0,2,0,2,0,3,1,0,0,0,0,0,0,0,0,1,66,4,0,1,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0
67,0,0,0,1,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,67,0,0,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
68,0,0,0,3,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,68,4,0,0,0,0,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
