,make tput,mkpts uname,less bison,col less,nm ld,gdb uname,mkpts bison,tty sed,man sed,Unnamed: 0,nawk cpp,rm ls,bison flex,awk sh,sed hostname,cat hostname,less mkpts,spec cat,make spec,col col,sendmail sendmail,sh man,tput cat,dbx dbxpcs,gcc less,uname nawk,flex uname,man unpack,nroff sed,flex make,rm spec,awk cat,ld_ nm,ksh cat,less awk,as ld_,cat spec,as gcc,gcc gcc,gawk gawk,hostname tty,fold less,awk fold,less spec,cc1 as,make less,ls rm,netscape netscape,rm rm,cc1 gcc,hostname stty,make bison,cat justlex,cpp cc1,spec mkpts,cat lexspec,ld_ ld,tbl tbl,movemail movemail,make cat,sed awk,make flex,neqn tbl,sh awk,ls less,man man,less cat,spec gdb,nawk ld_,less flex,spec ls,col sh,less tput,gdb bison,awk less,ld gcc,make uname,make mkpts,less uname,less less,spec uname,ls ls,spec less,neqn nroff,justlex less,cat sh,tbl neqn,awk awk,gcc make,gcc uname,spec spec,make rm,unpack col,cat stty,tput awk,spec bison,rm make,less ls,less sh,bison make,Label
129,0,1,0,0,5,1,0,0,0,129,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,1,0,5,0,0,0,0,5,12,0,0,0,0,3,5,3,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,5,2,1,0,0,2,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,None
130,0,3,0,0,5,0,0,0,0,130,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,6,12,0,0,0,0,3,6,3,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,2,0,0,0,1,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
131,0,3,0,0,5,0,0,0,0,131,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,6,11,0,0,0,0,3,6,3,0,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,None
132,0,1,0,0,6,0,0,0,0,132,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,5,11,0,0,0,0,2,5,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,4,0,1,0,4,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
133,0,2,0,0,5,0,0,0,0,133,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,6,12,0,0,0,0,4,6,4,0,0,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,2,0,1,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
134,0,0,0,9,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,None
135,0,2,0,0,5,0,0,0,0,135,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,4,12,0,0,0,0,1,4,1,0,0,0,3,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,2,0,1,1,1,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
136,0,2,0,0,4,0,0,0,0,136,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,6,11,0,0,0,0,3,6,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,4,0,0,3,0,1,0,4,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,None
137,0,1,0,0,4,0,0,0,0,137,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,4,11,0,0,0,0,2,4,1,0,0,0,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,2,0,1,0,4,0,0,0,0,0,7,4,0,0,0,1,0,0,0,0,0,0,None
138,0,2,0,0,3,0,0,0,0,138,5,0,0,0,0,0,1,3,2,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,0,0,1,4,0,1,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,4,2,1,1,6,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,None
139,0,1,0,0,5,1,0,0,0,139,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,11,0,0,0,0,1,0,5,0,0,0,0,5,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,0,0,5,0,0,3,3,0,0,3,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,None
140,0,0,0,0,4,0,1,0,0,140,7,0,0,0,0,0,1,0,4,0,0,0,0,0,0,11,1,0,0,0,0,0,4,0,0,0,0,7,12,0,0,0,0,1,7,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,1,0,2,0,0,0,5,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,None
141,0,0,0,2,0,0,0,6,0,141,0,0,0,0,6,6,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,None
142,0,0,0,0,0,0,0,3,0,142,0,0,0,0,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None
143,0,3,0,0,5,0,0,0,0,143,7,0,0,0,0,0,2,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,0,5,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,1,2,0,0,0,4,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,None
144,0,2,0,0,5,1,0,0,0,144,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,1,0,5,0,0,0,0,5,11,0,0,0,0,0,5,0,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,5,0,2,4,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,None
145,0,1,0,0,6,0,0,0,0,145,5,0,0,0,0,0,1,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,4,0,1,0,5,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
146,0,0,0,0,5,0,1,0,0,146,6,0,1,0,0,0,0,0,4,0,0,0,0,0,0,10,1,0,0,0,0,0,5,0,0,0,0,6,11,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,2,1,1,0,3,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,0,0,None
147,0,1,0,0,3,0,0,0,0,147,5,2,1,0,0,0,0,1,4,0,0,0,0,0,0,8,1,0,0,0,0,0,3,0,0,0,0,5,8,0,0,0,0,1,5,0,3,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,3,0,0,1,0,0,3,3,0,0,0,0,0,3,4,0,0,0,1,0,0,1,1,0,0,None
148,0,0,0,0,1,0,4,0,0,148,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,1,0,0,0,0,6,10,0,0,0,0,0,6,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,None
149,0,0,0,0,2,0,1,0,0,149,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,2,0,0,0,0,6,12,0,0,0,0,0,6,0,0,0,0,5,0,4,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,None
