User_index,Segment_index,Segment,User,Label,MaliciousCommandsCount,Diff commands,Avg_commands_length,Seq_of_commands_repeated_3
10,45,45,10,0,36,36,4,0
10,46,46,10,0,32,32,3,0
10,47,47,10,0,36,36,3,0
10,48,48,10,0,33,33,3,11
10,49,49,10,0,45,45,3,0
10,50,50,10,2,1,3,3,1
10,51,51,10,2,20,20,3,11
10,52,52,10,2,30,30,4,2
10,53,53,10,2,1,4,3,2
10,54,54,10,2,45,47,3,0
10,55,55,10,2,39,39,3,0
10,56,56,10,2,1,3,3,1
10,57,57,10,2,44,46,3,0
10,58,58,10,2,36,38,3,0
10,59,59,10,2,35,36,3,0
10,60,60,10,2,40,41,3,0
10,61,61,10,2,44,44,3,0
10,62,62,10,2,38,38,3,0
10,63,63,10,2,21,21,4,3
10,64,64,10,2,30,30,3,8
10,65,65,10,2,43,43,3,0
10,66,66,10,2,44,44,3,0
10,67,67,10,2,27,27,4,15
10,68,68,10,2,43,44,3,0
10,69,69,10,2,44,45,3,0
10,70,70,10,2,39,39,3,0
10,71,71,10,2,30,30,3,2
10,72,72,10,2,39,39,3,0
10,73,73,10,2,30,30,3,0
10,74,74,10,2,37,37,3,0
10,75,75,10,2,22,22,4,10
10,76,76,10,2,38,38,3,0
10,77,77,10,2,36,37,2,0
10,78,78,10,2,32,33,3,5
10,79,79,10,2,40,40,3,0
10,80,80,10,2,30,31,3,0
10,81,81,10,2,27,27,3,0
10,82,82,10,2,38,39,3,0
10,83,83,10,2,8,8,3,18
10,84,84,10,2,24,24,3,5
10,85,85,10,2,21,25,2,5
10,86,86,10,2,31,31,4,6
10,87,87,10,2,31,31,3,0
10,88,88,10,2,33,33,4,0
10,89,89,10,2,25,25,3,6
10,90,90,10,2,37,38,3,2
10,91,91,10,2,35,35,3,0
10,92,92,10,2,16,16,4,4
10,93,93,10,2,40,41,3,12
10,94,94,10,2,43,43,3,0
10,95,95,10,2,34,34,3,0
10,96,96,10,2,32,32,4,1
10,97,97,10,2,51,51,3,0
10,98,98,10,2,34,34,3,0
10,99,99,10,2,37,37,3,8
10,100,100,10,2,1,3,3,1
10,101,101,10,2,44,44,3,0
10,102,102,10,2,48,48,3,0
10,103,103,10,2,32,32,3,0
10,104,104,10,2,43,43,3,10
10,105,105,10,2,50,50,3,0
10,106,106,10,2,46,46,3,0
10,107,107,10,2,1,4,3,2
10,108,108,10,2,25,25,4,2
10,109,109,10,2,13,13,4,20
10,110,110,10,2,34,34,3,13
10,111,111,10,2,21,22,4,2
10,112,112,10,2,1,3,3,1
10,113,113,10,2,35,35,3,0
10,114,114,10,2,29,29,3,15
10,115,115,10,2,34,34,3,0
10,116,116,10,2,28,28,3,0
10,117,117,10,2,43,43,3,0
10,118,118,10,2,24,24,4,21
10,119,119,10,2,34,34,3,0
10,120,120,10,2,33,33,3,1
10,121,121,10,2,36,36,3,0
10,122,122,10,2,1,3,3,1
10,123,123,10,2,11,12,2,4
10,124,124,10,2,26,28,3,12
10,125,125,10,2,27,31,2,0
10,126,126,10,2,37,37,3,0
10,127,127,10,2,20,20,3,0
10,128,128,10,2,48,48,3,0
10,129,129,10,2,36,36,3,0
10,130,130,10,2,24,25,3,15
10,131,131,10,2,22,27,2,26
10,132,132,10,2,23,24,2,10
10,133,133,10,2,26,29,2,0
10,134,134,10,2,25,26,2,0
10,135,135,10,2,24,26,3,0
10,136,136,10,2,16,16,4,1
10,137,137,10,2,28,30,3,11
10,138,138,10,2,15,15,4,3
10,139,139,10,2,33,39,3,0
10,140,140,10,2,37,37,2,5
10,141,141,10,2,32,32,4,5
10,142,142,10,2,22,22,4,2
10,143,143,10,2,27,28,3,0
10,144,144,10,2,35,35,3,0
10,145,145,10,2,34,34,3,0
10,146,146,10,2,27,28,3,5
10,147,147,10,2,48,48,3,0
10,148,148,10,2,32,32,3,0
10,149,149,10,2,15,15,4,4
11,0,0,11,0,22,25,2,6
11,1,1,11,0,23,24,2,0
11,2,2,11,0,33,33,3,0
11,3,3,11,0,35,35,3,0
11,4,4,11,0,32,32,3,0
11,5,5,11,0,27,27,3,0
11,6,6,11,0,23,23,3,17
11,7,7,11,0,29,29,3,5
11,8,8,11,0,26,26,3,18
11,9,9,11,0,26,26,3,0
11,10,10,11,0,32,32,3,0
11,11,11,11,0,30,30,3,0
11,12,12,11,0,33,33,3,0
11,13,13,11,0,40,40,3,0
11,14,14,11,0,40,40,3,0
11,15,15,11,0,41,41,3,0
11,16,16,11,0,39,39,3,0
11,17,17,11,0,45,45,3,0
11,18,18,11,0,42,42,3,0
11,19,19,11,0,41,41,3,5
11,20,20,11,0,37,37,3,3
11,21,21,11,0,35,35,3,5
11,22,22,11,0,39,40,3,0
11,23,23,11,0,37,37,3,0
11,24,24,11,0,43,43,3,0
11,25,25,11,0,29,29,3,2
11,26,26,11,0,39,39,3,0
11,27,27,11,0,43,43,3,0
11,28,28,11,0,42,42,3,0
11,29,29,11,0,39,39,3,0
11,30,30,11,0,43,43,3,0
11,31,31,11,0,29,29,3,5
11,32,32,11,0,46,46,3,0
11,33,33,11,0,44,44,3,0
11,34,34,11,0,43,43,3,0
11,35,35,11,0,44,44,3,0
11,36,36,11,0,42,42,3,0
11,37,37,11,0,35,35,3,0
11,38,38,11,0,41,41,3,10
11,39,39,11,0,33,34,3,0
11,40,40,11,0,34,34,3,0
11,41,41,11,0,39,39,3,0
11,42,42,11,0,43,44,3,0
11,43,43,11,0,26,31,2,5
11,44,44,11,0,44,44,3,0
11,45,45,11,0,41,44,3,0
11,46,46,11,0,17,20,2,15
11,47,47,11,0,38,41,3,0
11,48,48,11,0,38,41,3,0
11,49,49,11,0,34,34,3,0
11,50,50,11,2,32,32,2,11
11,51,51,11,2,24,26,3,10
11,52,52,11,2,36,37,3,0
11,53,53,11,2,33,34,4,4
11,54,54,11,2,40,40,3,0
11,55,55,11,2,28,32,3,17
11,56,56,11,2,10,13,2,12
11,57,57,11,2,34,37,3,0
11,58,58,11,2,40,43,3,0
11,59,59,11,2,42,42,3,0
11,60,60,11,2,42,42,3,0
11,61,61,11,2,42,44,3,11
11,62,62,11,2,42,42,3,0
11,63,63,11,2,17,17,4,7
11,64,64,11,2,29,29,4,1
11,65,65,11,2,47,47,2,0
11,66,66,11,2,38,38,3,0
11,67,67,11,2,20,20,3,8
11,68,68,11,2,16,16,4,3
11,69,69,11,2,31,31,4,1
11,70,70,11,2,30,30,3,15
11,71,71,11,2,32,33,3,2
11,72,72,11,2,41,42,3,0
11,73,73,11,2,33,35,3,0
11,74,74,11,2,39,40,3,0
11,75,75,11,2,38,38,3,0
11,76,76,11,2,28,28,3,0
11,77,77,11,2,34,34,3,8
11,78,78,11,2,41,41,3,0
11,79,79,11,2,26,26,3,5
11,80,80,11,2,30,30,3,0
11,81,81,11,2,46,46,3,0
11,82,82,11,2,34,34,3,12
11,83,83,11,2,23,23,3,2
11,84,84,11,2,8,9,1,4
11,85,85,11,2,31,32,3,0
11,86,86,11,2,32,32,3,0
11,87,87,11,2,31,31,3,2
11,88,88,11,2,46,46,3,0
11,89,89,11,2,31,31,3,0
11,90,90,11,2,26,26,3,11
11,91,91,11,2,44,44,3,0
11,92,92,11,2,37,38,3,0
11,93,93,11,2,44,44,3,0
11,94,94,11,2,35,35,3,0
11,95,95,11,2,18,19,2,3
11,96,96,11,2,28,28,3,0
11,97,97,11,2,20,20,2,5
11,98,98,11,2,28,28,2,0
11,99,99,11,2,38,38,2,11
11,100,100,11,2,33,33,3,0
11,101,101,11,2,29,29,3,9
11,102,102,11,2,40,40,3,0
11,103,103,11,2,21,21,4,2
11,104,104,11,2,30,30,2,2
11,105,105,11,2,18,19,3,3
11,106,106,11,2,40,40,3,0
11,107,107,11,2,33,33,3,0
11,108,108,11,2,41,41,3,0
11,109,109,11,2,31,31,3,0
11,110,110,11,2,8,8,5,2
11,111,111,11,2,29,29,4,1
11,112,112,11,2,24,24,2,17
11,113,113,11,2,34,34,3,0
11,114,114,11,2,35,35,3,0
11,115,115,11,2,28,28,3,0
11,116,116,11,2,24,28,2,0
11,117,117,11,2,17,21,2,5
11,118,118,11,2,14,17,2,18
11,119,119,11,2,4,6,3,4
11,120,120,11,2,1,2,3,2
11,121,121,11,2,2,3,3,2
11,122,122,11,2,3,4,3,4
11,123,123,11,2,1,2,3,4
11,124,124,11,2,8,10,4,3
11,125,125,11,2,6,6,5,4
11,126,126,11,2,33,33,3,0
11,127,127,11,2,33,33,3,10
11,128,128,11,2,26,28,4,4
11,129,129,11,2,29,29,3,2
11,130,130,11,2,46,46,3,0
11,131,131,11,2,44,44,3,0
11,132,132,11,2,32,32,2,11
11,133,133,11,2,34,34,3,0
11,134,134,11,2,36,36,2,11
11,135,135,11,2,31,31,2,0
11,136,136,11,2,42,42,3,0
11,137,137,11,2,27,27,3,6
11,138,138,11,2,23,23,2,11
11,139,139,11,2,30,30,4,1
11,140,140,11,2,26,26,3,14
11,141,141,11,2,25,25,3,5
11,142,142,11,2,33,33,3,0
11,143,143,11,2,33,33,3,2
11,144,144,11,2,40,42,3,0
11,145,145,11,2,39,40,3,0
11,146,146,11,2,34,34,3,5
11,147,147,11,2,14,14,2,9
11,148,148,11,2,13,13,2,8
11,149,149,11,2,11,11,2,4
12,0,0,12,0,32,32,2,5
12,1,1,12,0,40,42,2,0
12,2,2,12,0,33,34,2,0
12,3,3,12,0,34,35,3,0
12,4,4,12,0,51,53,2,0
12,5,5,12,0,33,33,3,0
12,6,6,12,0,38,39,3,0
12,7,7,12,0,39,40,3,0
12,8,8,12,0,38,39,2,0
12,9,9,12,0,48,48,3,0
12,10,10,12,0,39,40,2,5
12,11,11,12,0,38,39,3,0
12,12,12,12,0,38,38,2,0
12,13,13,12,0,45,46,3,0
12,14,14,12,0,52,52,2,0
12,15,15,12,0,26,26,2,1
12,16,16,12,0,39,40,2,0
12,17,17,12,0,39,40,2,0
12,18,18,12,0,19,20,2,1
12,19,19,12,0,30,31,2,6
12,20,20,12,0,30,30,2,6
12,21,21,12,0,30,30,2,6
12,22,22,12,0,36,36,3,0
12,23,23,12,0,31,31,3,0
12,24,24,12,0,32,32,3,5
12,25,25,12,0,12,12,3,14
12,26,26,12,0,31,32,3,6
12,27,27,12,0,39,41,2,0
12,28,28,12,0,30,30,2,5
12,29,29,12,0,42,43,2,0
12,30,30,12,0,38,40,3,5
12,31,31,12,0,36,37,3,0
12,32,32,12,0,30,30,2,6
12,33,33,12,0,38,39,2,0
12,34,34,12,0,35,37,2,0
12,35,35,12,0,32,32,3,5
12,36,36,12,0,45,45,3,0
12,37,37,12,0,31,31,2,6
12,38,38,12,0,37,37,3,0
12,39,39,12,0,33,33,3,5
12,40,40,12,0,33,33,3,0
12,41,41,12,0,36,36,3,0
12,42,42,12,0,33,33,2,5
12,43,43,12,0,32,32,2,5
12,44,44,12,0,32,33,3,5
12,45,45,12,0,32,32,3,0
12,46,46,12,0,44,44,3,0
12,47,47,12,0,36,36,3,0
12,48,48,12,0,50,50,3,0
12,49,49,12,0,35,35,3,5
12,50,50,12,2,28,28,3,0
12,51,51,12,2,30,30,3,5
12,52,52,12,2,36,36,3,0
12,53,53,12,2,34,34,3,0
12,54,54,12,2,23,23,3,7
12,55,55,12,2,45,45,3,5
12,56,56,12,2,33,33,3,0
12,57,57,12,2,24,24,2,0
12,58,58,12,2,19,19,3,15
12,59,59,12,2,45,46,3,5
12,60,60,12,2,30,30,2,0
12,61,61,12,2,39,39,3,5
12,62,62,12,2,6,6,5,3
12,63,63,12,2,45,45,3,0
12,64,64,12,2,49,49,3,0
12,65,65,12,2,34,34,3,0
12,66,66,12,2,36,36,3,0
12,67,67,12,2,49,49,3,0
12,68,68,12,2,30,30,2,0
12,69,69,12,2,25,25,3,6
12,70,70,12,2,31,31,2,0
12,71,71,12,2,32,32,3,17
12,72,72,12,2,45,45,3,0
12,73,73,12,2,35,35,2,0
12,74,74,12,2,31,31,3,0
12,75,75,12,2,43,43,3,0
12,76,76,12,2,42,42,3,0
12,77,77,12,2,56,56,2,0
12,78,78,12,2,43,43,3,0
12,79,79,12,2,35,35,3,0
12,80,80,12,2,30,30,3,0
12,81,81,12,2,40,40,2,0
12,82,82,12,2,15,15,4,5
12,83,83,12,2,35,36,2,0
12,84,84,12,2,32,34,2,0
12,85,85,12,2,33,35,2,0
12,86,86,12,2,34,34,3,0
12,87,87,12,2,33,33,3,0
12,88,88,12,2,32,32,2,9
12,89,89,12,2,33,34,2,0
12,90,90,12,2,3,3,5,2
12,91,91,12,2,35,35,2,0
12,92,92,12,2,34,34,3,0
12,93,93,12,2,28,28,3,6
12,94,94,12,2,33,33,3,0
12,95,95,12,2,6,6,5,4
12,96,96,12,2,40,41,2,0
12,97,97,12,2,32,32,3,0
12,98,98,12,2,29,29,3,7
12,99,99,12,2,49,50,2,0
12,100,100,12,2,35,35,3,0
12,101,101,12,2,39,39,3,0
12,102,102,12,2,33,33,3,0
12,103,103,12,2,38,38,3,0
12,104,104,12,2,34,34,2,0
12,105,105,12,2,33,33,3,0
12,106,106,12,2,39,40,2,10
12,107,107,12,2,34,34,2,0
12,108,108,12,2,48,48,3,0
12,109,109,12,2,34,34,3,5
12,110,110,12,2,33,33,2,0
12,111,111,12,2,49,49,3,0
12,112,112,12,2,34,34,2,0
12,113,113,12,2,34,34,3,0
12,114,114,12,2,32,32,2,0
12,115,115,12,2,53,53,3,0
12,116,116,12,2,34,34,3,0
12,117,117,12,2,34,34,3,0
12,118,118,12,2,39,39,2,0
12,119,119,12,2,34,34,2,0
12,120,120,12,2,47,47,3,0
12,121,121,12,2,47,47,2,14
12,122,122,12,2,34,34,3,0
12,123,123,12,2,34,34,2,8
12,124,124,12,2,52,52,3,0
12,125,125,12,2,39,39,2,2
12,126,126,12,2,32,32,2,0
12,127,127,12,2,48,48,2,0
12,128,128,12,2,40,40,3,0
12,129,129,12,2,46,46,2,0
12,130,130,12,2,30,30,4,2
12,131,131,12,2,44,44,2,0
12,132,132,12,2,41,41,3,0
12,133,133,12,2,35,35,3,0
12,134,134,12,2,34,34,2,0
12,135,135,12,2,38,38,3,0
12,136,136,12,2,21,21,3,0
12,137,137,12,2,53,53,2,0
12,138,138,12,2,34,34,2,6
12,139,139,12,2,34,34,2,0
12,140,140,12,2,28,28,3,0
12,141,141,12,2,45,45,3,0
12,142,142,12,2,41,41,3,0
12,143,143,12,2,34,34,3,3
12,144,144,12,2,36,36,3,0
12,145,145,12,2,46,46,2,0
12,146,146,12,2,34,34,3,0
12,147,147,12,2,16,18,3,23
12,148,148,12,2,34,34,2,14
12,149,149,12,2,34,34,2,9
13,0,0,13,0,28,29,3,2
13,1,1,13,0,36,36,3,0
13,2,2,13,0,35,35,2,11
13,3,3,13,0,47,47,3,0
13,4,4,13,0,30,30,3,0
13,5,5,13,0,44,44,3,0
13,6,6,13,0,36,36,3,0
13,7,7,13,0,44,44,2,0
13,8,8,13,0,39,39,3,0
13,9,9,13,0,34,34,3,0
13,10,10,13,0,42,43,3,0
13,11,11,13,0,36,36,3,0
13,12,12,13,0,37,37,3,0
13,13,13,13,0,31,31,3,0
13,14,14,13,0,35,35,3,6
13,15,15,13,0,35,35,3,0
13,16,16,13,0,30,30,2,2
13,17,17,13,0,37,38,3,0
13,18,18,13,0,39,40,2,0
13,19,19,13,0,34,34,3,0
13,20,20,13,0,30,30,2,9
13,21,21,13,0,26,26,3,0
13,22,22,13,0,33,33,2,0
13,23,23,13,0,37,37,3,0
13,24,24,13,0,37,37,3,0
13,25,25,13,0,24,25,3,5
13,26,26,13,0,21,24,2,11
13,27,27,13,0,35,35,3,0
13,28,28,13,0,16,16,3,3
13,29,29,13,0,31,31,3,0
13,30,30,13,0,35,35,3,0
13,31,31,13,0,36,36,3,1
13,32,32,13,0,34,34,2,0
13,33,33,13,0,42,42,3,0
13,34,34,13,0,38,38,3,0
13,35,35,13,0,32,32,3,0
13,36,36,13,0,41,41,3,0
13,37,37,13,0,30,30,2,1
13,38,38,13,0,35,35,3,0
13,39,39,13,0,41,41,3,0
13,40,40,13,0,44,44,3,0
13,41,41,13,0,47,47,3,0
13,42,42,13,0,33,33,2,0
13,43,43,13,0,44,44,3,0
13,44,44,13,0,28,28,3,0
13,45,45,13,0,42,42,2,7
13,46,46,13,0,34,34,3,0
13,47,47,13,0,35,35,2,0
13,48,48,13,0,40,40,3,0
13,49,49,13,0,34,34,3,0
13,50,50,13,2,42,42,3,0
13,51,51,13,2,49,49,2,0
13,52,52,13,2,6,6,5,4
13,53,53,13,2,33,33,3,0
13,54,54,13,2,31,31,3,0
13,55,55,13,2,38,38,3,0
13,56,56,13,2,37,37,3,0
13,57,57,13,2,47,47,3,0
13,58,58,13,2,29,29,2,0
13,59,59,13,2,47,47,3,0
13,60,60,13,2,39,39,2,0
13,61,61,13,2,47,47,3,0
13,62,62,13,2,27,27,3,0
13,63,63,13,2,39,39,3,0
13,64,64,13,2,21,22,2,0
13,65,65,13,2,43,44,3,0
13,66,66,13,2,44,44,3,0
13,67,67,13,2,39,39,2,0
13,68,68,13,2,43,43,3,0
13,69,69,13,2,36,38,3,0
13,70,70,13,2,42,42,2,5
13,71,71,13,2,37,37,3,0
13,72,72,13,2,30,30,3,15
13,73,73,13,2,14,15,4,3
13,74,74,13,2,39,39,3,0
13,75,75,13,2,28,28,3,0
13,76,76,13,2,38,39,3,0
13,77,77,13,2,37,37,3,5
13,78,78,13,2,37,37,2,0
13,79,79,13,2,47,47,3,0
13,80,80,13,2,32,32,2,17
13,81,81,13,2,32,32,3,0
13,82,82,13,2,43,43,3,0
13,83,83,13,2,44,44,2,0
13,84,84,13,2,34,34,3,0
13,85,85,13,2,43,43,3,0
13,86,86,13,2,31,31,3,0
13,87,87,13,2,36,37,2,0
13,88,88,13,2,33,33,3,0
13,89,89,13,2,35,35,3,5
13,90,90,13,2,40,40,3,0
13,91,91,13,2,28,28,2,5
13,92,92,13,2,32,32,2,1
13,93,93,13,2,31,33,2,0
13,94,94,13,2,31,33,2,0
13,95,95,13,2,32,34,2,0
13,96,96,13,2,30,32,2,1
13,97,97,13,2,19,19,2,2
13,98,98,13,2,38,40,2,0
13,99,99,13,2,29,29,3,12
13,100,100,13,2,40,40,3,0
13,101,101,13,2,22,23,3,0
13,102,102,13,2,32,32,3,0
13,103,103,13,2,42,42,2,0
13,104,104,13,2,32,33,2,0
13,105,105,13,2,28,28,2,0
13,106,106,13,2,42,44,2,0
13,107,107,13,2,31,35,3,0
13,108,108,13,2,15,15,2,5
13,109,109,13,2,35,35,2,0
13,110,110,13,2,16,17,2,16
13,111,111,13,2,28,28,2,0
13,112,112,13,2,39,39,3,0
13,113,113,13,2,34,34,2,0
13,114,114,13,2,19,19,3,15
13,115,115,13,2,42,42,3,0
13,116,116,13,2,27,27,3,0
13,117,117,13,2,39,39,3,0
13,118,118,13,2,15,15,3,8
13,119,119,13,2,14,14,3,8
13,120,120,13,2,32,32,3,0
13,121,121,13,2,30,30,3,7
13,122,122,13,2,41,42,3,0
13,123,123,13,2,6,6,5,3
13,124,124,13,2,40,40,3,0
13,125,125,13,2,24,24,2,1
13,126,126,13,2,19,19,2,8
13,127,127,13,2,35,35,2,0
13,128,128,13,2,35,36,2,0
13,129,129,13,2,33,33,3,0
13,130,130,13,2,17,19,2,2
13,131,131,13,2,30,31,2,0
13,132,132,13,2,26,26,2,0
13,133,133,13,2,21,21,2,0
13,134,134,13,2,25,25,3,7
13,135,135,13,2,21,21,3,3
13,136,136,13,2,6,6,4,5
13,137,137,13,2,12,12,3,14
13,138,138,13,2,22,22,2,7
13,139,139,13,2,31,31,3,0
13,140,140,13,2,18,18,4,2
13,141,141,13,2,45,45,3,0
13,142,142,13,2,32,32,2,0
13,143,143,13,2,29,29,2,0
13,144,144,13,2,30,30,3,5
13,145,145,13,2,37,37,3,0
13,146,146,13,2,40,40,3,0
13,147,147,13,2,46,46,3,0
13,148,148,13,2,43,43,3,0
13,149,149,13,2,44,44,3,0
14,0,0,14,0,27,27,2,0
14,1,1,14,0,35,35,3,2
14,2,2,14,0,26,26,2,11
14,3,3,14,0,45,45,3,0
14,4,4,14,0,22,22,4,2
14,5,5,14,0,17,17,3,2
14,6,6,14,0,13,13,3,19
14,7,7,14,0,31,31,2,4
14,8,8,14,0,39,39,2,0
14,9,9,14,0,3,3,2,6
14,10,10,14,0,2,2,2,18
14,11,11,14,0,25,25,2,14
14,12,12,14,0,29,29,2,15
14,13,13,14,0,18,18,2,3
14,14,14,14,0,34,34,2,0
14,15,15,14,0,23,23,2,10
14,16,16,14,0,44,44,3,0
14,17,17,14,0,5,5,2,20
14,18,18,14,0,26,26,2,13
14,19,19,14,0,20,21,2,2
14,20,20,14,0,5,5,1,8
14,21,21,14,0,31,31,2,5
14,22,22,14,0,37,37,2,15
14,23,23,14,0,41,43,3,0
14,24,24,14,0,34,36,3,0
14,25,25,14,0,33,33,3,0
14,26,26,14,0,44,44,3,0
14,27,27,14,0,31,31,3,1
14,28,28,14,0,36,36,3,0
14,29,29,14,0,39,39,3,0
14,30,30,14,0,31,31,2,0
14,31,31,14,0,35,35,2,5
14,32,32,14,0,22,22,2,17
14,33,33,14,0,2,2,2,1
14,34,34,14,0,4,4,2,2
14,35,35,14,0,34,35,3,0
14,36,36,14,0,31,32,3,9
14,37,37,14,0,34,34,3,0
14,38,38,14,0,41,41,3,0
14,39,39,14,0,39,39,3,0
14,40,40,14,0,24,24,2,1
14,41,41,14,0,2,2,1,2
14,42,42,14,0,15,15,2,15
14,43,43,14,0,3,3,2,2
14,44,44,14,0,38,38,2,1
14,45,45,14,0,39,41,3,0
14,46,46,14,0,25,26,3,0
14,47,47,14,0,37,37,2,19
14,48,48,14,0,14,14,2,15
14,49,49,14,0,3,3,2,7
14,50,50,14,2,37,37,3,0
14,51,51,14,2,5,5,5,3
14,52,52,14,2,7,8,3,30
14,53,53,14,2,31,31,2,5
14,54,54,14,2,36,36,2,0
14,55,55,14,2,33,33,3,0
14,56,56,14,2,4,4,2,9
14,57,57,14,2,31,31,2,6
14,58,58,14,2,37,37,3,10
14,59,59,14,2,44,44,3,0
14,60,60,14,2,35,35,3,5
14,61,61,14,2,26,27,3,5
14,62,62,14,2,43,43,3,0
14,63,63,14,2,42,42,3,0
14,64,64,14,2,34,34,3,0
14,65,65,14,2,39,39,3,0
14,66,66,14,2,29,29,3,0
14,67,67,14,2,39,39,3,0
14,68,68,14,2,15,15,3,16
14,69,69,14,2,34,34,3,0
14,70,70,14,2,31,31,3,0
14,71,71,14,2,38,38,2,0
14,72,72,14,2,18,19,4,10
14,73,73,14,2,33,33,2,15
14,74,74,14,2,32,32,3,0
14,75,75,14,2,33,33,2,9
14,76,76,14,2,34,34,2,1
14,77,77,14,2,28,29,4,5
14,78,78,14,2,28,28,2,5
14,79,79,14,2,19,19,2,6
14,80,80,14,2,33,33,2,11
14,81,81,14,2,33,33,2,0
14,82,82,14,2,20,20,2,17
14,83,83,14,2,16,16,4,14
14,84,84,14,2,11,11,4,20
14,85,85,14,2,30,31,2,29
14,86,86,14,2,38,38,2,0
14,87,87,14,2,40,40,3,6
14,88,88,14,2,30,31,3,3
14,89,89,14,2,37,37,3,0
14,90,90,14,2,37,37,3,0
14,91,91,14,2,32,32,3,0
14,92,92,14,2,20,20,2,11
14,93,93,14,2,28,28,3,4
14,94,94,14,2,28,29,3,0
14,95,95,14,2,41,41,3,0
14,96,96,14,2,32,32,3,0
14,97,97,14,2,21,21,2,18
14,98,98,14,2,5,5,2,7
14,99,99,14,2,4,4,2,12
14,100,100,14,2,38,38,2,6
14,101,101,14,2,28,28,4,11
14,102,102,14,2,28,31,3,0
14,103,103,14,2,31,35,2,0
14,104,104,14,2,20,21,3,5
14,105,105,14,2,7,7,2,14
14,106,106,14,2,32,33,3,5
14,107,107,14,2,22,22,3,10
14,108,108,14,2,8,8,2,10
14,109,109,14,2,3,3,2,11
14,110,110,14,2,5,5,2,41
14,111,111,14,2,29,29,2,0
14,112,112,14,2,10,10,2,29
14,113,113,14,2,11,11,2,16
14,114,114,14,2,11,11,2,16
14,115,115,14,2,5,5,2,27
14,116,116,14,2,42,42,3,0
14,117,117,14,2,43,43,3,0
14,118,118,14,2,34,34,2,0
14,119,119,14,2,34,35,3,14
14,120,120,14,2,7,7,2,25
14,121,121,14,2,5,5,2,32
14,122,122,14,2,26,26,2,10
14,123,123,14,2,18,19,2,10
14,124,124,14,2,35,36,2,0
14,125,125,14,2,28,28,2,9
14,126,126,14,2,34,34,3,0
14,127,127,14,2,27,27,2,9
14,128,128,14,2,19,19,2,24
14,129,129,14,2,37,39,2,0
14,130,130,14,2,10,11,2,24
14,131,131,14,2,32,33,2,0
14,132,132,14,2,8,9,2,16
14,133,133,14,2,8,8,2,19
14,134,134,14,2,4,4,2,28
14,135,135,14,2,12,12,2,25
14,136,136,14,2,38,38,2,2
14,137,137,14,2,7,7,2,26
14,138,138,14,2,4,4,2,3
14,139,139,14,2,6,6,2,9
14,140,140,14,2,8,8,2,25
14,141,141,14,2,31,31,2,5
14,142,142,14,2,27,28,2,0
14,143,143,14,2,23,23,3,0
14,144,144,14,2,35,36,2,0
14,145,145,14,2,11,11,2,20
14,146,146,14,2,28,31,3,5
14,147,147,14,2,4,4,2,19
14,148,148,14,2,28,28,3,6
14,149,149,14,2,38,38,3,6
15,0,0,15,0,7,16,2,4
15,1,1,15,0,8,19,2,7
15,2,2,15,0,10,24,3,2
15,3,3,15,0,10,23,2,23
15,4,4,15,0,1,2,2,1
15,5,5,15,0,1,1,2,1
15,6,6,15,0,1,1,2,1
15,7,7,15,0,9,23,2,1
15,8,8,15,0,9,24,2,6
15,9,9,15,0,5,10,2,20
15,10,10,15,0,2,6,2,5
15,11,11,15,0,13,22,2,5
15,12,12,15,0,10,23,2,2
15,13,13,15,0,13,25,2,7
15,14,14,15,0,7,15,2,1
15,15,15,15,0,1,1,2,1
15,16,16,15,0,1,1,2,1
15,17,17,15,0,6,11,2,1
15,18,18,15,0,12,22,3,3
15,19,19,15,0,6,12,3,3
15,20,20,15,0,1,1,2,1
15,21,21,15,0,1,1,2,1
15,22,22,15,0,1,1,2,1
15,23,23,15,0,8,20,2,23
15,24,24,15,0,8,20,2,12
15,25,25,15,0,7,16,3,9
15,26,26,15,0,2,6,2,18
15,27,27,15,0,3,5,2,15
15,28,28,15,0,10,19,3,2
15,29,29,15,0,11,27,3,10
15,30,30,15,0,8,21,3,10
15,31,31,15,0,4,8,2,5
15,32,32,15,0,9,23,2,11
15,33,33,15,0,7,16,2,10
15,34,34,15,0,5,12,2,9
15,35,35,15,0,10,15,2,5
15,36,36,15,0,5,9,2,1
15,37,37,15,0,1,1,2,1
15,38,38,15,0,1,1,2,1
15,39,39,15,0,7,13,2,1
15,40,40,15,0,10,27,3,2
15,41,41,15,0,11,23,3,2
15,42,42,15,0,9,25,2,11
15,43,43,15,0,8,19,2,11
15,44,44,15,0,7,16,2,15
15,45,45,15,0,8,22,3,16
15,46,46,15,0,4,7,2,5
15,47,47,15,0,9,14,2,4
15,48,48,15,0,2,2,2,2
15,49,49,15,0,1,1,2,1
15,50,50,15,2,1,1,2,1
15,51,51,15,2,10,21,3,3
15,52,52,15,2,11,18,2,6
15,53,53,15,2,12,25,2,1
15,54,54,15,2,16,28,2,9
15,55,55,15,2,10,25,2,11
15,56,56,15,2,11,24,3,1
15,57,57,15,2,2,4,2,5
15,58,58,15,2,12,21,3,2
15,59,59,15,2,12,26,2,11
15,60,60,15,2,5,14,2,4
15,61,61,15,2,8,15,3,21
15,62,62,15,2,11,26,2,10
15,63,63,15,2,7,18,2,5
15,64,64,15,2,7,14,3,7
15,65,65,15,2,9,20,2,8
15,66,66,15,2,12,19,2,1
15,67,67,15,2,6,12,3,2
15,68,68,15,2,1,1,2,1
